first_name,last_name,email,phone,age,city,registration_date,customer_segment,credit_score,total_spent,customer_id
Thomas,Riddle,johnsweeney@example.net,(824)474-6653x538,35.0,Tlemcen,2024-07-08,Standard,564.0,22398.48,CUST_01218
Matthew,Wright,james67@example.net,(541)557-1276,18.0,Batna,2023-09-05,Standard,633.0,5874.2,CUST_01219
Shelby,Mitchell,vincent63@example.net,001-906-516-8249,56.0,Tlemcen,2024-09-08,Standard,740.0,8350.38,CUST_01220
Pamela,Payne,perrymichael@example.org,+1-981-416-8371x03073,18.0,Sétif,2023-01-15,Basic,672.0,5272.110000000001,CUST_01221
Hayley,Hampton,hahnjoshua@example.net,(878)508-2649x31214,37.0,Tlemcen,2025-03-02,Standard,850.0,7598.0,CUST_01222
Krista,Ramos,marcusramirez@example.org,001-692-264-5633x9172,30.0,Annaba,2024-01-19,Premium,706.0,13822.02,CUST_01223
Ashley,Wagner,holderdaniel@example.net,(764)597-1967x06833,40.0,Tlemcen,2023-03-13,Basic,655.0,1374.89,CUST_01224
Daniel,Price,michaelayala@example.org,563-599-4901,31.0,Annaba,2023-09-06,Standard,690.0,1773.98,CUST_01225
Joseph,Alvarez,qwhitaker@example.org,+1-548-214-0984x10167,50.0,Oran,2025-11-05,Standard,630.0,3278.4500000000003,CUST_01226
Regina,Davis,ssmith@example.net,+1-391-800-4202x8866,46.0,Biskra,2025-11-11,Premium,530.0,422.03,CUST_01227
Julie,Jones,wrightdrew@example.org,885-248-4203x531,48.0,Sidi Bel Abbès,2024-07-23,Standard,631.0,4039.33,CUST_01228
Emily,Tucker,harrisamy@example.org,357-611-7132,29.0,Algiers,2025-11-08,Premium,701.0,1135.3,CUST_01229
Kevin,Marshall,martinsarah@example.net,+1-514-811-2874x5271,28.0,Sidi Bel Abbès,2025-05-30,Basic,749.0,8592.75,CUST_01230
Miguel,James,missing,+1-610-474-9161,43.0,Annaba,2024-10-14,Basic,623.0,4943.07,CUST_01231
david,Campbell,jonesjohn@example.com,850.669.6261,42.0,Batna,2023-11-16,Standard,634.0,9141.39,CUST_01232
Yesenia,Thompson,esingh@example.org,(654)771-7989,30.0,Sétif,2024-01-13,Standard,610.0,12304.13,CUST_01233
justin,Hudson,tinajohnson@example.org,001-656-475-6355,39.0,Constantine,2024-03-17,Standard,643.0,6235.97,CUST_01234
Jennifer,Bryant,wpowell@example.net,(665)304-6070x014,27.0,Annaba,2022-11-17,Standard,574.0,14316.8,CUST_01235
Loretta,Hicks,qcallahan@example.org,001-387-910-0668x904,48.0,Constantine,2024-06-21,Standard,694.0,5842.08,CUST_01236
Adrian,Russell,walterrodriguez@example.com,+1-622-932-8222x82408,35.0,Batna,2025-06-18,Basic,688.0,15006.96,CUST_01237
Alicia,Howard,anthony41@example.org,001-784-579-1351x1350,28.0,Batna,2025-10-07,Basic,731.0,3468.6,CUST_01238
Sherry,Pennington,katieschmidt@example.org,9645157809,38.0,Algiers,2023-03-31,Standard,709.0,1040.64,CUST_01239
Amber,York,jacobsoncurtis@example.com,001-953-841-9528x144,25.0,Sidi Bel Abbès,2023-09-23,Standard,596.0,7681.809999999999,CUST_01240
Nicole,Anderson,thompsondarlene@example.net,+1-293-506-3578,28.0,Sidi Bel Abbès,2024-07-15,Standard,537.0,9268.8,CUST_01241
Kendra,Contreras,walkerdonna@example.net,001-774-936-9905x585,27.0,Batna,2024-08-22,Standard,553.0,12841.52,CUST_01242
Kevin,Tate,jacob06@example.net,(890)745-2898x60610,36.0,Sétif,2024-03-29,Premium,497.0,5312.26,CUST_01243
Jesus,Avila,scott01@example.com,727-561-3681x49802,30.0,Algiers,2024-05-26,Premium,662.0,18105.15,CUST_01244
james,Sharp,daniellesweeney@example.com,647-472-5084x232,22.0,Annaba,2023-10-08,Standard,703.0,15532.14,CUST_01245
Adam,Johnson,gibsondavid@example.org,001-255-836-9158x5574,25.0,Constantine,2025-05-14,Premium,627.0,1720.92,CUST_01246
Anna,Gray,joshuawood@example.org,433.529.5945,32.0,Oran,2023-10-31,Basic,635.0,4202.72,CUST_01247
Amanda,Cochran,rperez@example.org,(496)362-9917,20.0,Sidi Bel Abbès,2023-10-01,Standard,608.0,4684.01,CUST_01248
Eric,Taylor,anthonymiller@example.com,+1-521-953-9266,29.0,Algiers,2024-01-20,Standard,799.0,13355.09,CUST_01249
Valerie,Weiss,maddoxdavid@example.org,001-428-204-8502,29.0,Sétif,2023-02-24,Premium,754.0,9060.94,CUST_01250
Brenda,Rodriguez,dawnlewis@example.net,279.471.9000,35.0,Tlemcen,2024-10-22,Standard,630.0,1633.56,CUST_01251
Russell,Bennett,meaganbennett@example.net,+1-547-218-5594x07992,23.0,Blida,2025-03-31,Standard,700.0,14791.85,CUST_01252
Maurice,Lara,derrickyoung@example.com,+1-277-381-4564x7437,33.0,Tlemcen,2023-10-02,Standard,742.0,8965.94,CUST_01253
Katherine,Gonzalez,moraelizabeth@example.com,(366)750-5276x12092,47.0,Sidi Bel Abbès,2024-07-03,Standard,744.0,29608.58,CUST_01254
Richard,Jones,moorejohn@example.net,567-787-0676,23.0,Annaba,2023-04-09,Standard,581.0,1550.0,CUST_01255
James,Tucker,missing,+1-684-585-6371x1429,42.0,Algiers,2022-12-25,Basic,814.0,8801.5,CUST_01256
Sheila,Sanchez,kendra39@example.net,001-823-813-2465,53.0,Tlemcen,2023-06-28,Standard,724.0,9963.69,CUST_01257
Tara,Fischer,dakota83@example.net,265.891.5382x0114,38.0,Batna,2023-05-10,Basic,496.0,5435.48,CUST_01258
Ronnie,Carter,ywallace@example.org,(812)772-4553x375,24.0,Sétif,2024-09-14,Premium,779.0,16666.67,CUST_01259
Tiffany,Green,ldixon@example.com,(824)494-5104,18.0,Batna,2022-11-18,Standard,662.0,8697.28,CUST_01260
Robert,Anderson,imurphy@example.com,520-762-7672,56.0,Algiers,2024-09-14,Standard,716.0,2642.95,CUST_01261
Breanna,Lewis,michelle12@example.net,946-950-2234,36.0,Biskra,2025-10-25,Basic,453.0,3503.41,CUST_01262
Hannah,Bond,mitchellmichael@example.com,001-497-325-1840x7033,34.0,Blida,2024-03-22,Standard,630.0,6269.3,CUST_01263
Erin,Arroyo,missing,001-520-894-5167x6706,42.0,Annaba,2024-11-16,Standard,610.0,7999.950000000001,CUST_01264
Melinda,Bowers,hgonzalez@example.org,(820)608-4842,18.0,Biskra,2023-06-23,Standard,523.0,32697.79,CUST_01265
Victoria,Lewis,ylowe@example.org,828.496.7136x05494,25.0,Algiers,2024-07-20,Standard,850.0,19235.84,CUST_01266
Mitchell,Barnes,wilsonjacob@example.com,+1-851-393-5001x154,18.0,Sidi Bel Abbès,2023-11-25,Standard,442.0,3971.89,CUST_01267
Rachel,Baldwin,missing,001-789-804-4104x0431,37.0,Sétif,2025-07-18,Standard,521.0,5580.639999999999,CUST_01268
Matthew,Mcdaniel,james14@example.net,+1-337-847-5580x3090,50.0,Biskra,2025-08-28,Basic,517.0,15123.87,CUST_01269
Patrick,West,crandall@example.net,501-990-2716x988,25.0,Oran,2024-03-03,Basic,642.0,6219.73,CUST_01270
Daniel,Black,zcoleman@example.net,(811)399-7675x98332,28.0,Sidi Bel Abbès,2025-06-22,Basic,762.0,6064.9,CUST_01271
Jennifer,Hancock,tara83@example.com,945.481.9565,33.0,Biskra,2023-12-22,Basic,678.0,4862.05,CUST_01272
Michael,Allen,bethwatkins@example.net,(742)266-2177,31.0,Oran,2024-11-27,Standard,738.0,18480.98,CUST_01273
Amber,Adams,fpatterson@example.net,903.402.8532,29.0,Sidi Bel Abbès,2025-02-15,Basic,539.0,46370.45,CUST_01274
Russell,Castro,jonathanjones@example.com,missing,18.0,Algiers,2024-06-20,Standard,648.0,5097.52,CUST_01275
Anne,Kennedy,fowlerkathy@example.org,+1-627-477-7118,25.0,Batna,2023-04-01,Basic,672.0,11949.65,CUST_01276
Jessica,Delgado,xgonzalez@example.net,4075121024,30.0,Blida,2024-11-20,Standard,483.0,5367.07,CUST_01277
Tracy,Beasley,baileydonna@example.net,+1-877-719-6199x71659,51.0,Sétif,2024-01-27,Standard,674.0,17619.55,CUST_01278
Spencer,Phillips,pwarren@example.org,940-509-5224x2653,44.0,Constantine,2023-03-31,Standard,643.0,8634.15,CUST_01279
Christopher,Jones,john90@example.com,9543736015,28.0,Oran,2025-08-03,Standard,730.0,2225.33,CUST_01280
Mark,Mcgee,williamsrandy@example.org,(900)580-2658x93475,49.0,Annaba,2023-10-27,Basic,599.0,12725.13,CUST_01281
William,Reeves,travis19@example.org,549-867-9146,51.0,Sétif,2025-06-03,Basic,850.0,15376.02,CUST_01282
Erika,Allen,andrewclark@example.com,001-626-465-2824x685,42.0,Sidi Bel Abbès,2024-11-15,Premium,579.0,8235.37,CUST_01283
Kelly,Williams,norrisjessica@example.net,(708)360-1460,32.0,Tlemcen,2022-12-08,Basic,498.0,2963.26,CUST_01284
Katie,Ramirez,tylerwilson@example.net,503.235.6369,32.0,Oran,2025-08-02,Basic,452.0,20472.63,CUST_01285
Brian,Johnson,foxbrooke@example.org,487-581-0480,29.0,Batna,2024-12-17,Basic,502.0,14952.93,CUST_01286
Joshua,Rogers,colleenwilliams@example.net,804.837.6613,28.0,Constantine,2024-06-19,Standard,596.0,18482.41,CUST_01287
Dawn,Hunt,taylorderrick@example.net,(281)759-4747x05311,47.0,Biskra,2025-09-14,Standard,664.0,2361.91,CUST_01288
Emily,Harmon,atkinsryan@example.org,+1-879-584-2189x142,18.0,Sidi Bel Abbès,2025-11-10,Basic,633.0,18365.87,CUST_01289
Jessica,Kelly,todddale@example.com,(771)287-7628x83636,33.0,Oran,2025-01-18,Premium,637.0,6435.46,CUST_01290
Randy,Parsons,stevemorales@example.net,(526)966-7880,18.0,Sétif,2023-02-13,Standard,807.0,15101.57,CUST_01291
Randall,Montoya,jacobrangel@example.net,+1-789-707-4993x59812,18.0,Tlemcen,2024-04-17,Premium,619.0,9604.02,CUST_01292
Steven,Hamilton,bjames@example.net,385.980.5014,26.0,Oran,2025-07-16,Standard,730.0,6602.87,CUST_01293
Kimberly,Rivera,ashleyashley@example.org,001-356-651-8871,31.0,Biskra,2024-02-24,Basic,600.0,7509.429999999999,CUST_01294
Brian,Pearson,smithcarrie@example.com,492-587-8757x030,35.0,Algiers,2023-03-27,Basic,772.0,9052.62,CUST_01295
Jessica,Hernandez,brownwilliam@example.net,4744290695,27.0,Constantine,2023-07-18,Standard,700.0,4304.110000000001,CUST_01296
Jaime,Jacobs,waltersalfred@example.org,8074302426,34.0,Blida,2024-12-20,Standard,820.0,8398.53,CUST_01297
Audrey,Cox,vlandry@example.net,205-871-4469x5674,30.0,Biskra,2025-07-28,Standard,678.0,5245.48,CUST_01298
Kristina,Cox,jon53@example.com,614-566-8865x83483,26.0,Batna,2024-10-29,Basic,581.0,17499.19,CUST_01299
Shirley,Soto,ncollier@example.com,(648)553-2077x5870,25.0,Constantine,2025-03-08,Basic,709.0,7627.4,CUST_01300
Debra,Wise,dianebanks@example.com,769.258.0504,31.0,Batna,2025-11-06,Basic,586.0,11244.5,CUST_01301
Anthony,Thompson,richard20@example.org,434.729.3907x737,38.0,BLIDA,2024-10-07,Standard,518.0,7523.97,CUST_01302
Sandra,Estrada,allensara@example.org,(325)685-1502x04502,34.0,Annaba,2023-11-23,Premium,797.0,7326.84,CUST_01303
Nicole,Taylor,xcarlson@example.net,+1-233-679-5311x12359,52.0,Constantine,2024-01-25,Basic,455.0,7460.8,CUST_01304
Jack,Murray,edward66@example.org,+1-751-308-5738x38554,29.0,Blida,2024-10-04,Standard,674.0,6541.37,CUST_01305
Ryan,Williams,richardsmario@example.org,345.855.3706x2728,35.0,Sidi Bel Abbès,2023-06-18,Basic,697.0,16778.79,CUST_01306
Scott,Cruz,meghancontreras@example.com,(362)964-1260x848,18.0,Sétif,2023-05-06,Standard,581.0,14512.61,CUST_01307
Brianna,Fitzpatrick,fduncan@example.net,(730)439-9516x70450,34.0,Constantine,2025-08-10,Standard,479.0,17902.89,CUST_01308
Jane,Barnes,ericagarcia@example.org,001-234-438-8804x85142,25.0,Batna,2024-09-08,Premium,648.0,743.0,CUST_01309
John,Evans,trevinoduane@example.org,001-331-334-2755x7672,55.0,Batna,2023-09-28,Premium,624.0,10887.22,CUST_01310
Andrew,Mitchell,james18@example.net,443.969.5310,21.0,Sidi Bel Abbès,2023-03-22,Premium,660.0,11162.97,CUST_01311
Dawn,Flores,lthomas@example.org,+1-379-226-5173x28162,18.0,Biskra,2024-05-01,Standard,715.0,10201.06,CUST_01312
Lori,Moore,wheelerjohn@example.net,757-437-6710,25.0,Tlemcen,2024-05-28,Basic,850.0,7898.98,CUST_01313
Shannon,Smith,michael99@example.net,453-204-4500,39.0,Constantine,2025-03-11,Standard,663.0,7286.699999999999,CUST_01314
Nicholas,Roman,annpeters@example.org,945.802.9586,42.0,Algiers,2023-07-30,Basic,547.0,14624.13,CUST_01315
Kimberly,Nelson,joshuacohen@example.com,+1-454-918-2368x81013,44.0,Constantine,2023-01-29,Standard,591.0,8838.880000000001,CUST_01316
Monica,Edwards,johnbrooks@example.org,+1-442-720-1388,46.0,Annaba,2023-05-21,Standard,669.0,4242.51,CUST_01317
Kelli,Singh,keithemily@example.net,963-560-3891,27.0,Sétif,2024-08-30,Standard,607.0,6104.009999999999,CUST_01318
Steven,Dixon,deborah67@example.org,9002521410,20.0,Sidi Bel Abbès,2023-03-17,Standard,693.0,5090.22,CUST_01319
John,Castro,baueremily@example.net,612-737-0851x19194,37.0,Blida,2025-09-01,Premium,637.0,4500.96,CUST_01320
Robert,Kennedy,ycooper@example.org,+1-827-467-1377x188,32.0,Sétif,2023-08-02,Standard,575.0,11724.62,CUST_01321
Michael,Rodriguez,yhubbard@example.com,+1-530-955-7371,36.0,Blida,2025-05-02,Standard,809.0,2362.1,CUST_01322
Brandon,Blair,gracepennington@example.com,missing,24.0,Sidi Bel Abbès,2024-02-11,Basic,551.0,2601.88,CUST_01323
Colin,Evans,brookskenneth@example.org,296-686-3647,46.0,Sétif,2023-10-21,Standard,613.0,4823.49,CUST_01324
Amanda,Cunningham,nmcintosh@example.com,+1-583-800-4837,52.0,Annaba,2024-12-07,Basic,643.0,9758.34,CUST_01325
Christian,Cooper,juliethomas@example.net,+1-612-270-6593x410,26.0,Sétif,2025-02-03,Standard,737.0,5314.47,CUST_01326
Gina,Riley,danielsgeorge@example.net,(347)918-3018,40.0,Tlemcen,2025-03-07,Standard,511.0,12993.36,CUST_01327
sonya,Pearson,ccook@example.net,+1-784-497-4997x990,40.0,Constantine,2023-03-08,Basic,497.0,2361.4700000000003,CUST_01328
David,Ramirez,agibbs@example.com,318.898.1061x73563,27.0,Annaba,2025-05-08,Standard,627.0,30791.89,CUST_01329
Gary,Murray,marissa72@example.net,001-561-269-4963x78811,34.0,Sétif,2024-06-15,Basic,770.0,3372.7200000000003,CUST_01330
Stacie,Wolfe,gallagherdawn@example.org,516.375.3216x3361,47.0,Sidi Bel Abbès,2024-09-14,Standard,588.0,5738.48,CUST_01331
Alison,Adams,websterbrandon@example.net,+1-503-772-9545x858,30.0,Sétif,2025-07-29,Standard,572.0,5789.639999999999,CUST_01332
Lori,Young,hernandezmelissa@example.net,392.425.5174,42.0,Batna,2024-07-15,Standard,655.0,10056.08,CUST_01333
Natalie,Soto,marilyn62@example.org,001-723-660-1863x994,38.0,Oran,2025-05-03,Standard,712.0,7837.26,CUST_01334
Jennifer,Peters,jesus56@example.org,001-609-730-7968x59096,20.0,Tlemcen,2024-06-24,Standard,690.0,4521.21,CUST_01335
Derek,Ramirez,hartkara@example.net,(317)373-5166,52.0,Annaba,2023-07-06,Standard,521.0,17039.66,CUST_01336
Christy,Lee,echavez@example.net,(417)434-0242,18.0,Blida,2023-02-23,Standard,454.0,7280.049999999999,CUST_01337
Christina,Suarez,lisabrown@example.net,323.665.4018,39.0,Blida,2023-09-02,Standard,833.0,9152.25,CUST_01338
Kenneth,Stanton,eric02@example.net,835-309-4765x118,49.0,Batna,2024-02-11,Standard,750.0,2800.25,CUST_01339
Joshua,Salazar,dakota75@example.org,+1-389-213-7054x245,38.0,Biskra,2025-08-04,Premium,598.0,4868.55,CUST_01340
Harold,Dalton,missing,894-429-9202x37666,30.0,Constantine,2024-07-28,Standard,726.0,3512.54,CUST_01341
Jesus,Medina,carrollchristopher@example.org,+1-883-890-9342x4240,18.0,Constantine,2024-05-26,Basic,418.0,8107.29,CUST_01342
Jacob,Ortiz,lindacraig@example.net,+1-633-243-7518x669,44.0,Biskra,2024-03-02,Standard,742.0,662.8,CUST_01343
Lindsey,Cain,justinluna@example.org,(792)485-5074x3509,31.0,Biskra,2024-10-06,Premium,745.0,8148.17,CUST_01344
Sharon,Roman,chelsea70@example.org,001-369-964-5359,66.0,Sétif,2023-11-06,Standard,648.0,15259.92,CUST_01345
Jonathan,Martinez,adamgill@example.net,842-988-7344x96686,35.0,Tlemcen,2024-06-24,Standard,473.0,2318.34,CUST_01346
Beth,Bryant,dhaynes@example.net,+1-606-990-1497x1103,29.0,Oran,2023-11-16,Basic,803.0,7056.12,CUST_01347
Timothy,Howard,aluna@example.net,618-586-0167x44923,33.0,Batna,2024-09-11,Basic,569.0,1059.81,CUST_01348
Danielle,Graham,andrew45@example.org,+1-856-369-3754x0242,35.0,Sidi Bel Abbès,2025-05-11,Standard,456.0,5299.13,CUST_01349
Amanda,Jackson,laurie14@example.org,(850)638-5762,46.0,Biskra,2025-11-04,Standard,666.0,13652.98,CUST_01350
Charles,Jenkins,zacharyroberts@example.org,001-468-906-3585x30101,32.0,Biskra,2024-08-06,Premium,574.0,23639.07,CUST_01351
Carolyn,Miller,aaroncarter@example.net,(827)475-8670x365,25.0,Algiers,2025-09-13,Standard,698.0,5012.929999999999,CUST_01352
Julie,Lewis,erin39@example.com,(989)863-3181x2335,25.0,Oran,2024-04-17,Standard,576.0,3760.81,CUST_01353
Megan,Barrera,handrade@example.com,745-277-6262x6367,35.0,Biskra,2024-09-15,Standard,630.0,6666.62,CUST_01354
Regina,Melendez,qcervantes@example.com,001-959-644-3485x29537,25.0,Algiers,2025-10-01,Basic,544.0,2178.14,CUST_01355
Kristen,Alvarez,ebarnes@example.com,6429076751,19.0,Batna,2023-06-18,Standard,618.0,18977.11,CUST_01356
Christopher,Stewart,pmiranda@example.org,8997000940,44.0,Sétif,2023-12-08,Basic,613.0,20069.94,CUST_01357
William,Allen,jennifer53@example.net,965-235-2326x60004,39.0,Tlemcen,2025-01-27,Standard,680.0,10359.59,CUST_01358
Chad,Fitzgerald,brenda56@example.org,399-389-9651,18.0,Batna,2024-05-15,Premium,648.0,17712.39,CUST_01359
Kaitlyn,West,richard14@example.net,877-861-8687x0479,35.0,Sétif,2024-07-04,Standard,850.0,3132.47,CUST_01360
Dylan,Mendez,missing,+1-495-408-9142x330,36.0,Sidi Bel Abbès,2024-02-18,Premium,796.0,11547.5,CUST_01361
Justin,Smith,mary39@example.net,(622)914-0513x18660,41.0,Blida,2024-03-20,Standard,516.0,29847.22,CUST_01362
John,Arnold,kingjessica@example.net,224-474-4203x59441,32.0,Annaba,2025-03-19,Basic,568.0,4391.73,CUST_01363
Timothy,Perez,victoria86@example.com,477-741-3135x1830,50.0,Biskra,2023-12-26,Standard,561.0,12182.24,CUST_01364
Joseph,Duffy,ibarton@example.org,(739)288-5217x895,45.0,Tlemcen,2024-06-06,Standard,627.0,15948.45,CUST_01365
Janice,Byrd,rangelteresa@example.net,(355)581-6759x2383,20.0,Blida,2024-06-17,Premium,600.0,4358.62,CUST_01366
Stephanie,Davis,oconnorvictoria@example.net,446-334-2924,19.0,Tlemcen,2025-06-29,Basic,541.0,7595.51,CUST_01367
audrey,Garner,tiffanyboone@example.net,001-812-318-5273x4114,45.0,Annaba,2023-08-12,Basic,654.0,8425.779999999999,CUST_01368
Martin,Davidson,james01@example.com,303.304.4077,29.0,Algiers,2024-09-17,Basic,639.0,22514.42,CUST_01369
Pamela,Russell,elizabeth55@example.com,(663)745-4182x99126,51.0,Constantine,2023-01-11,Standard,593.0,5303.9400000000005,CUST_01370
Kristopher,Miller,johnsonteresa@example.net,001-866-491-0082x2421,47.0,Sétif,2025-05-03,Standard,641.0,8208.86,CUST_01371
Sara,Hernandez,chenvictor@example.net,(326)299-6208x3479,34.0,Algiers,2023-11-25,Standard,521.0,5334.07,CUST_01372
Jerry,Bates,travis28@example.net,903.422.0074x859,21.0,Blida,2025-04-12,Standard,482.0,5151.17,CUST_01373
Angela,Crosby,chelseadavis@example.com,(805)280-2860,39.0,Blida,2024-07-09,Standard,543.0,3727.75,CUST_01374
Glenn,Mcconnell,josebarnes@example.com,774-876-9509x0418,39.0,Sétif,2025-10-02,Standard,432.0,11906.93,CUST_01375
Jordan,Johnson,wmurphy@example.com,(838)787-8887,34.0,Sétif,2024-12-15,Standard,390.0,3757.81,CUST_01376
Rhonda,Austin,charlesprice@example.org,(622)990-1138x60479,38.0,Oran,2025-02-15,Standard,687.0,18923.22,CUST_01377
Christina,Lewis,clarkdavid@example.net,001-348-695-3829x4419,21.0,Sidi Bel Abbès,2025-04-16,Standard,656.0,7873.8,CUST_01378
Jessica,Krueger,kyleanderson@example.org,001-551-467-3095,25.0,Sétif,2024-05-05,Standard,668.0,1483.03,CUST_01379
Lindsey,Scott,hbriggs@example.net,001-265-362-9258x22828,29.0,Biskra,2023-07-09,Premium,583.0,13389.13,CUST_01380
John,Clark,gvillanueva@example.com,(584)967-6780x96458,48.0,Blida,2025-01-24,Standard,614.0,7778.85,CUST_01381
Autumn,Guerra,fcook@example.org,(631)975-5592x897,31.0,Blida,2023-02-15,Standard,728.0,37985.59,CUST_01382
Gina,Thornton,tara62@example.com,851.719.9764x534,38.0,Batna,2023-01-29,Standard,689.0,0.0,CUST_01383
Michael,Davidson,olivia96@example.com,596.230.0935x82016,53.0,Oran,2025-02-20,Basic,668.0,14838.13,CUST_01384
Mark,Alvarez,geraldcampbell@example.org,648.834.9276x68098,37.0,Algiers,2025-09-23,Standard,501.0,13123.55,CUST_01385
Linda,Sawyer,hilllaura@example.org,380-715-3735x8667,40.0,Batna,2023-08-25,Standard,700.0,16486.16,CUST_01386
Robert,Smith,brendastafford@example.org,+1-667-346-2720x536,47.0,Oran,2024-08-29,Premium,649.0,6125.45,CUST_01387
Eric,Schmidt,riley28@example.com,001-702-415-5383x0775,29.0,Oran,2025-08-09,Standard,652.0,3541.2000000000003,CUST_01388
Paul,Butler,sherriwood@example.com,+1-384-346-0789x0751,29.0,Sidi Bel Abbès,2024-04-24,Basic,696.0,4197.75,CUST_01389
Mitchell,Hernandez,kerry49@example.org,631-964-9828x38597,62.0,Sidi Bel Abbès,2024-03-02,Basic,779.0,4660.48,CUST_01390
Nicholas,Flores,olsonmichael@example.com,001-494-434-3687x7156,18.0,Algiers,2025-05-09,Standard,698.0,20352.52,CUST_01391
Joseph,Salazar,tuckerstacey@example.net,341.253.5977,19.0,Algiers,2023-03-12,Basic,575.0,17486.87,CUST_01392
Stephanie,Schneider,missing,+1-743-814-8722x557,40.0,Blida,2023-03-05,Standard,558.0,9599.96,CUST_01393
Matthew,Wong,zparker@example.net,257-739-5232x85558,31.0,Sidi Bel Abbès,2025-02-07,Premium,782.0,2556.04,CUST_01394
kevin,Freeman,valdezrichard@example.org,341.636.2334x70407,65.0,Sétif,2025-04-14,Standard,830.0,12039.58,CUST_01395
Wendy,Wallace,scotttiffany@example.net,001-773-241-8559,34.0,Biskra,2025-01-01,Basic,624.0,342.6,CUST_01396
Victor,Campbell,djohnson@example.org,296.210.1759,53.0,Oran,2024-03-06,Basic,353.0,23688.32,CUST_01397
Austin,Reyes,autumn78@example.com,001-592-885-5162x159,37.0,Sidi Bel Abbès,2024-01-26,Standard,748.0,16124.74,CUST_01398
John,Bolton,ptucker@example.com,+1-658-396-0707x22883,52.0,Annaba,2023-07-22,Standard,759.0,9038.5,CUST_01399
Michael,Rodriguez,cheryljones@example.org,8978427493,36.0,Annaba,2023-10-21,Standard,574.0,2428.08,CUST_01400
Jennifer,Acosta,ealexander@example.net,480-830-0735x658,19.0,ALGIERS,2024-05-27,Standard,850.0,5743.759999999999,CUST_01401
Terri,Cooper,uyoung@example.com,001-341-328-8669,35.0,Constantine,2024-11-17,Standard,539.0,12835.31,CUST_01402
Summer,Robles,charlessims@example.org,726-911-9789x25946,18.0,Blida,2024-10-01,Basic,494.0,3440.11,CUST_01403
Joshua,Melendez,henryparks@example.com,541-218-1851x367,28.0,Batna,2023-04-19,Basic,772.0,21148.16,CUST_01404
